TransactionAmount,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_Debit,Cluster_KMeans
849.76,Atlanta,ATM,Remaja,Student,269.0,1.0,373.88,True,1
172.5,Columbus,Online,Lansia,Doctor,30.999999999999996,1.0,6851.16,True,1
265.44,Austin,ATM,Dewasa,Engineer,169.0,1.0,9700.77,True,0
152.34,Omaha,Branch,Dewasa,Doctor,115.0,1.0,6853.51,True,0
21.13,Dallas,Branch,Dewasa,Student,153.0,1.0,948.7,True,0
111.55,Denver,ATM,Dewasa,Doctor,101.0,1.0,12221.17,True,0
321.82,Austin,Branch,Dewasa,Engineer,43.0,1.0,6500.5,False,0
1294.81,Washington,Branch,Dewasa,Engineer,279.0,1.0,9927.75,False,0
148.77,Austin,Branch,Lansia,Retired,175.0,1.0,2138.42,True,1
14.08,Dallas,Branch,Dewasa,Retired,154.0,1.0,3908.6499999999996,True,0
1283.97,Jacksonville,ATM,Dewasa,Doctor,121.0,1.0,11041.9,True,0
566.33,Charlotte,ATM,Remaja,Student,66.0,1.0,379.82,False,1
206.51,New York,ATM,Dewasa,Retired,275.0,1.0,3921.74,True,0
180.94,Austin,Branch,Lansia,Retired,57.0,1.0,7659.990000000001,True,1
77.9,Washington,Branch,Remaja,Student,128.0,1.0,664.7199999999999,True,1
318.92,Washington,Branch,Remaja,Student,60.00000000000001,1.0,1167.25,False,1
583.3,Milwaukee,Online,Dewasa,Engineer,142.0,1.0,5896.01,False,0
100.68,Houston,Online,Lansia,Retired,139.0,1.0,1123.75,True,1
589.64,Charlotte,Online,Lansia,Retired,210.0,1.0,2039.4,True,1
225.93,Omaha,Branch,Remaja,Student,199.0,1.0,1864.27,False,1
651.55,Milwaukee,Online,Lansia,Retired,82.0,1.0,2325.78,True,1
80.97,Atlanta,Online,Dewasa,Doctor,157.0,1.0,5926.31,True,0
191.89,Austin,Branch,Remaja,Student,14.0,1.0,399.57,True,1
304.75,Austin,Branch,Lansia,Retired,125.0,1.0,1916.34,False,1
201.53,Tucson,Online,Lansia,Retired,287.0,1.0,2732.86,True,1
8.45,Tucson,ATM,Remaja,Student,141.0,1.0,1115.3,True,1
435.98,Atlanta,Branch,Dewasa,Engineer,105.0,1.0,7334.08,True,0
743.24,New York,Online,Remaja,Student,109.0,1.0,1024.19,False,1
16.27,Atlanta,ATM,Dewasa,Doctor,44.0,1.0,10971.32,True,0
290.86,Louisville,Online,Dewasa,Doctor,36.0,1.0,14631.88,True,0
85.73,Milwaukee,ATM,Dewasa,Doctor,266.0,1.0,14928.35,True,0
555.71,Atlanta,Branch,Remaja,Student,73.0,1.0,830.3699999999999,False,1
40.03,Omaha,Branch,Remaja,Student,200.00000000000003,1.0,6408.8,True,1
73.01,Milwaukee,Online,Remaja,Student,61.99999999999999,1.0,1997.3299999999997,False,1
346.12,San Francisco,Branch,Dewasa,Doctor,12.0,1.0,13084.27,True,0
1.9299999999999997,Jacksonville,Branch,Dewasa,Doctor,175.0,5.0,5684.09,True,0
252.92999999999998,Portland,ATM,Lansia,Retired,222.0,1.0,2760.37,True,1
238.54,New York,ATM,Remaja,Student,12.0,4.0,868.9099999999999,True,1
1011.22,Tucson,Branch,Lansia,Retired,129.0,1.0,5838.91,True,1
58.7,New York,Branch,Lansia,Doctor,141.0,1.0,8937.35,True,1
7.5600000000000005,Milwaukee,ATM,Dewasa,Doctor,145.0,1.0,8528.72,True,0
540.4,Houston,Branch,Dewasa,Doctor,272.0,1.0,425.77,True,0
264.14,Louisville,ATM,Lansia,Doctor,125.0,1.0,8459.26,True,1
248.15000000000003,Milwaukee,ATM,Lansia,Retired,202.0,1.0,2649.23,True,1
24.34,Austin,Branch,Dewasa,Engineer,110.0,1.0,6659.12,True,0
428.61,Fort Worth,ATM,Lansia,Doctor,61.99999999999999,1.0,11937.04,True,1
117.66,Houston,Branch,Dewasa,Doctor,126.0,1.0,6794.17,False,0
165.8,Milwaukee,Online,Lansia,Engineer,287.0,1.0,2064.76,True,1
289.18,Louisville,ATM,Lansia,Retired,64.0,1.0,3139.75,True,1
125.38999999999999,Los Angeles,ATM,Remaja,Student,140.0,1.0,202.69,True,1
305.18,Jacksonville,Online,Dewasa,Retired,215.99999999999997,1.0,4474.2,True,0
506.90000000000003,Houston,Branch,Lansia,Doctor,56.0,1.0,11471.87,False,1
504.11999999999995,Louisville,Branch,Remaja,Student,101.0,1.0,1107.28,False,1
42.09,Denver,Branch,Dewasa,Engineer,118.0,1.0,5526.28,True,0
607.28,Louisville,ATM,Dewasa,Doctor,84.00000000000001,1.0,9679.68,True,0
91.9,Jacksonville,Online,Lansia,Retired,125.0,1.0,1033.94,True,1
303.43,Milwaukee,Branch,Remaja,Student,30.0,1.0,1833.24,True,1
668.78,Atlanta,ATM,Remaja,Student,141.0,1.0,983.6799999999998,True,1
270.54,Sacramento,ATM,Remaja,Student,139.0,1.0,269.78,False,1
247.93,New York,Branch,Dewasa,Engineer,79.0,1.0,9801.48,True,0
34.67,Jacksonville,Online,Remaja,Student,71.0,1.0,888.6,True,1
326.03,New York,Online,Remaja,Student,137.0,1.0,290.24,False,1
148.26,Omaha,ATM,Remaja,Student,57.0,1.0,958.7,True,1
1086.6,Austin,Online,Remaja,Student,37.99999999999999,1.0,1605.67,True,1
373.99,Sacramento,ATM,Lansia,Doctor,140.0,1.0,8590.5,True,1
254.33999999999997,El Paso,Online,Dewasa,Engineer,79.0,1.0,5461.08,True,0
819.48,Milwaukee,ATM,Remaja,Student,26.0,1.0,1804.5,True,1
14.0,Austin,ATM,Dewasa,Engineer,173.0,1.0,7975.179999999999,True,0
57.16,Columbus,ATM,Dewasa,Engineer,74.0,1.0,222.22,True,0
282.26,Houston,Online,Dewasa,Engineer,278.0,1.0,6857.2,True,0
46.96,Milwaukee,Online,Dewasa,Engineer,12.0,1.0,2028.92,True,0
473.2,Houston,Online,Dewasa,Doctor,173.0,1.0,248.52,True,0
192.97,Sacramento,ATM,Dewasa,Retired,140.0,1.0,3019.04,True,0
168.99,Louisville,ATM,Remaja,Student,203.0,1.0,1523.57,True,1
1.8200000000000003,San Francisco,Online,Lansia,Retired,60.00000000000001,1.0,5571.39,True,1
40.9,Charlotte,ATM,Dewasa,Doctor,37.0,1.0,1514.34,True,0
78.91,Sacramento,Online,Lansia,Doctor,157.0,1.0,1817.43,True,1
169.97,Austin,ATM,Remaja,Student,12.0,1.0,6269.12,False,1
17.79,Jacksonville,Branch,Lansia,Retired,162.0,5.0,2281.9,True,1
486.61,Sacramento,ATM,Dewasa,Engineer,130.0,1.0,2006.69,False,0
148.13,Milwaukee,Branch,Dewasa,Retired,56.0,1.0,2189.38,True,0
164.52,Dallas,ATM,Lansia,Doctor,162.0,1.0,11036.74,True,1
720.89,New York,ATM,Dewasa,Student,120.0,1.0,447.06,True,0
268.7,Milwaukee,ATM,Dewasa,Retired,63.0,1.0,2104.74,True,0
637.34,New York,ATM,Dewasa,Retired,278.0,1.0,5183.5,True,0
216.76,Omaha,Online,Dewasa,Engineer,138.0,1.0,643.6399999999999,False,0
418.02,Los Angeles,ATM,Dewasa,Doctor,110.0,1.0,11011.86,True,0
292.03,Houston,ATM,Dewasa,Engineer,154.0,1.0,951.3300000000002,False,0
251.4,Tucson,ATM,Dewasa,Retired,178.0,1.0,2561.67,True,0
184.56,Milwaukee,Online,Remaja,Student,93.0,1.0,1549.27,True,1
33.76,Atlanta,Online,Dewasa,Engineer,227.0,1.0,3253.51,True,0
253.46000000000004,Houston,ATM,Dewasa,Engineer,60.00000000000001,1.0,1338.95,True,0
1612.37,Los Angeles,ATM,Lansia,Retired,173.0,1.0,3910.5900000000006,True,1
138.68,Jacksonville,Branch,Remaja,Student,44.0,1.0,206.2,False,1
42.56,Jacksonville,Online,Remaja,Student,146.0,1.0,4361.44,True,1
680.76,Atlanta,Branch,Remaja,Student,165.0,1.0,572.97,True,1
53.83,Louisville,Branch,Lansia,Retired,131.0,1.0,4580.59,True,1
11.09,Charlotte,Branch,Dewasa,Engineer,95.0,1.0,2990.05,True,0
37.81,Jacksonville,Branch,Lansia,Retired,195.0,1.0,5208.98,True,1
449.18,Denver,Online,Lansia,Retired,50.00000000000001,1.0,1025.99,True,1
1135.8,Austin,ATM,Dewasa,Doctor,250.0,1.0,13534.3,True,0
297.6,Milwaukee,Online,Dewasa,Doctor,162.0,1.0,1461.17,True,0
683.75,Milwaukee,Branch,Dewasa,Doctor,106.0,1.0,6333.72,True,0
21.4,Atlanta,Online,Dewasa,Engineer,129.0,1.0,8551.6,False,0
315.94,Omaha,ATM,Lansia,Retired,93.0,1.0,4273.99,True,1
331.32,Sacramento,Branch,Lansia,Doctor,137.0,5.0,13054.54,True,1
223.76,Atlanta,Branch,Lansia,Retired,110.0,1.0,4102.23,False,1
216.03,Atlanta,ATM,Dewasa,Doctor,300.0,1.0,10462.77,True,0
17.42,Dallas,ATM,Lansia,Retired,150.0,1.0,6851.31,True,1
491.91,Milwaukee,Online,Lansia,Retired,155.0,1.0,2421.94,True,1
350.11,Austin,Online,Lansia,Retired,178.0,1.0,4639.04,False,1
218.07,Austin,Branch,Remaja,Student,243.0,1.0,443.62,True,1
291.09,El Paso,Branch,Dewasa,Engineer,73.0,1.0,6312.79,True,0
422.14,Albuquerque,Branch,Dewasa,Student,109.0,1.0,1436.32,False,0
613.21,Tucson,ATM,Lansia,Retired,157.0,1.0,3279.12,True,1
73.83,Milwaukee,Online,Lansia,Doctor,69.00000000000001,1.0,6020.29,True,1
67.33,Houston,Online,Dewasa,Engineer,36.0,1.0,5925.98,True,0
26.92,New York,ATM,Lansia,Retired,43.0,1.0,1674.94,True,1
18.3,Atlanta,Online,Dewasa,Engineer,155.0,1.0,3733.5200000000004,True,0
317.94,Los Angeles,ATM,Dewasa,Engineer,123.99999999999999,1.0,2996.51,True,0
179.38,Atlanta,Online,Dewasa,Doctor,173.0,1.0,11666.18,True,0
918.95,Atlanta,Online,Lansia,Doctor,139.0,1.0,7006.46,True,1
13.92,Los Angeles,ATM,Dewasa,Engineer,209.0,1.0,2735.84,True,0
365.43,Portland,ATM,Remaja,Student,176.0,1.0,1073.51,True,1
263.59,Dallas,Branch,Lansia,Retired,16.0,1.0,6996.35,True,1
54.8,Albuquerque,Branch,Dewasa,Engineer,140.0,1.0,4943.49,True,0
141.49,Louisville,Online,Remaja,Student,75.0,1.0,1665.58,True,1
31.389999999999997,Tucson,ATM,Remaja,Student,15.0,1.0,998.4900000000001,True,1
93.82,Austin,Online,Dewasa,Engineer,176.0,1.0,8422.06,True,0
5.71,Tucson,Branch,Remaja,Student,106.0,1.0,1285.42,True,1
178.39,Tucson,Online,Dewasa,Engineer,98.0,1.0,8469.43,True,0
126.91,Atlanta,ATM,Remaja,Student,42.00000000000001,1.0,692.6899999999999,True,1
36.09,Columbus,Branch,Dewasa,Doctor,167.0,1.0,12319.26,True,0
91.77,Omaha,Branch,Dewasa,Doctor,174.0,1.0,9240.73,True,0
198.92,Milwaukee,Online,Dewasa,Engineer,100.00000000000001,1.0,2854.66,True,0
137.81,Houston,Branch,Dewasa,Engineer,44.0,1.0,2631.47,True,0
136.88,Houston,Branch,Remaja,Student,71.0,1.0,7465.950000000001,False,1
133.07,Sacramento,Branch,Remaja,Student,155.0,1.0,1670.99,True,1
1.14,New York,Branch,Dewasa,Doctor,137.0,1.0,13913.92,True,0
256.34,Atlanta,Branch,Lansia,Retired,99.0,1.0,7471.630000000001,True,1
56.11,Atlanta,Branch,Dewasa,Doctor,109.0,1.0,11123.65,True,0
118.1,Fort Worth,ATM,Dewasa,Engineer,50.00000000000001,1.0,7976.6,True,0
137.86,Sacramento,Online,Lansia,Doctor,120.0,1.0,8046.939999999999,False,1
813.78,Atlanta,ATM,Dewasa,Doctor,55.0,1.0,14935.500000000002,False,0
237.97,Columbus,ATM,Lansia,Doctor,69.00000000000001,1.0,13486.15,True,1
684.96,Atlanta,ATM,Remaja,Student,30.999999999999996,1.0,526.67,True,1
878.63,Columbus,ATM,Lansia,Engineer,139.0,1.0,4954.37,True,1
276.56,Austin,Branch,Lansia,Doctor,15.0,1.0,8942.58,True,1
8.75,Louisville,ATM,Lansia,Retired,199.0,1.0,4044.6199999999994,True,1
637.48,Jacksonville,Online,Lansia,Retired,207.0,1.0,4148.85,True,1
103.15,Austin,Branch,Dewasa,Doctor,179.0,1.0,11388.15,True,0
505.59999999999997,Denver,Branch,Dewasa,Retired,183.0,1.0,5347.57,True,0
371.86,Miami,ATM,Dewasa,Doctor,91.0,1.0,1329.45,True,0
14.26,Milwaukee,Branch,Dewasa,Engineer,37.0,1.0,2475.65,True,0
13.16,Atlanta,Branch,Dewasa,Engineer,98.0,1.0,1019.46,True,0
167.92,Houston,ATM,Dewasa,Doctor,136.0,2.0,14321.73,True,0
73.01,Houston,ATM,Dewasa,Retired,101.0,1.0,2833.12,True,0
201.5,Dallas,Online,Lansia,Doctor,196.0,1.0,12148.32,False,1
150.3,Milwaukee,Online,Dewasa,Doctor,204.0,1.0,14371.08,True,0
23.7,San Francisco,ATM,Dewasa,Doctor,32.0,1.0,7947.439999999999,True,0
49.59,Atlanta,Branch,Dewasa,Engineer,147.0,1.0,6037.03,True,0
720.13,Omaha,ATM,Remaja,Student,96.0,1.0,387.02,False,1
134.92,Los Angeles,Online,Remaja,Student,101.0,1.0,1081.97,True,1
116.97,Charlotte,ATM,Remaja,Student,299.0,1.0,729.7,True,1
11.06,Jacksonville,ATM,Dewasa,Engineer,13.0,3.0,2782.21,True,0
88.29,Houston,Online,Dewasa,Engineer,287.0,1.0,5245.93,False,0
5.81,Houston,ATM,Remaja,Student,222.0,1.0,1290.95,True,1
103.48,Louisville,ATM,Dewasa,Engineer,33.0,1.0,6494.25,True,0
156.74,Charlotte,ATM,Lansia,Retired,136.0,1.0,4004.35,True,1
505.14,Portland,ATM,Lansia,Retired,179.0,1.0,2525.47,True,1
31.060000000000002,Atlanta,ATM,Dewasa,Doctor,61.00000000000001,1.0,11014.25,True,0
7.610000000000001,Atlanta,ATM,Dewasa,Doctor,163.0,1.0,6275.0,True,0
276.16,Portland,ATM,Dewasa,Retired,71.0,1.0,1733.34,False,0
145.77,Houston,ATM,Lansia,Retired,237.0,1.0,5294.98,True,1
369.44,Houston,Online,Dewasa,Engineer,18.999999999999996,1.0,5018.67,True,0
558.86,Austin,ATM,Lansia,Doctor,95.0,1.0,9844.32,True,1
429.15,Milwaukee,Branch,Dewasa,Student,218.0,1.0,712.1299999999999,True,0
36.74,Tucson,Branch,Dewasa,Doctor,133.0,1.0,6217.58,True,0
79.14,Portland,Online,Dewasa,Retired,22.0,1.0,2229.56,False,0
132.48,Charlotte,Branch,Dewasa,Engineer,101.0,1.0,9313.05,True,0
136.48,Charlotte,Online,Dewasa,Engineer,138.0,4.0,4618.53,True,0
203.76,Jacksonville,Branch,Dewasa,Retired,37.0,1.0,6747.16,True,0
750.95,Jacksonville,Branch,Lansia,Retired,26.999999999999996,1.0,5134.37,True,1
0.84,Austin,ATM,Dewasa,Engineer,30.999999999999996,1.0,2207.54,True,0
257.18,Los Angeles,Online,Lansia,Doctor,28.0,1.0,13336.15,True,1
767.66,Austin,ATM,Lansia,Doctor,155.0,1.0,1801.69,True,1
182.29,Austin,Online,Dewasa,Doctor,123.0,1.0,522.39,True,0
184.51,Portland,Online,Dewasa,Doctor,118.0,1.0,9381.64,False,0
451.31,Fort Worth,ATM,Lansia,Retired,166.0,5.0,2963.29,True,1
144.1,Jacksonville,Branch,Dewasa,Doctor,30.0,1.0,11523.64,True,0
72.5,Fort Worth,ATM,Dewasa,Doctor,30.0,1.0,12723.62,True,0
74.11,Milwaukee,Online,Lansia,Retired,71.0,4.0,3920.11,False,1
22.15,Denver,Branch,Dewasa,Doctor,73.0,1.0,7451.83,True,0
777.92,Austin,Branch,Lansia,Doctor,97.0,1.0,7061.58,True,1
790.07,Miami,Online,Dewasa,Student,197.0,1.0,985.7700000000001,True,0
406.33,Miami,Branch,Dewasa,Engineer,103.0,1.0,4298.34,False,0
767.41,Fort Worth,ATM,Dewasa,Doctor,26.999999999999996,1.0,12799.34,True,0
4.58,Atlanta,Online,Remaja,Student,135.0,1.0,811.2399999999999,False,1
447.83,Atlanta,Branch,Dewasa,Doctor,88.0,1.0,13273.08,False,0
49.67,Atlanta,Online,Remaja,Student,146.0,1.0,842.94,True,1
77.83,Atlanta,Branch,Dewasa,Engineer,146.0,1.0,2471.53,False,0
702.87,Washington,ATM,Remaja,Student,183.99999999999997,1.0,1237.5,True,1
133.56,Atlanta,Online,Remaja,Student,177.0,1.0,783.8299999999999,True,1
868.05,Austin,Online,Dewasa,Engineer,119.0,1.0,3931.03,False,0
52.87,New York,Branch,Remaja,Student,70.0,1.0,960.96,True,1
179.0,Houston,ATM,Lansia,Retired,121.0,1.0,7310.88,True,1
1168.26,Tucson,Online,Lansia,Retired,37.0,1.0,1385.74,False,1
384.11,Fort Worth,ATM,Dewasa,Retired,12.0,1.0,7902.5199999999995,True,0
227.61,Houston,Online,Lansia,Retired,61.00000000000001,1.0,4405.28,True,1
40.83,New York,ATM,Dewasa,Engineer,24.0,1.0,3944.12,True,0
19.76,Milwaukee,ATM,Remaja,Student,240.0,1.0,1523.04,True,1
484.24,Austin,Branch,Lansia,Doctor,77.0,1.0,8042.299999999999,True,1
494.66,Houston,Online,Dewasa,Doctor,110.0,1.0,5531.93,True,0
301.47,Jacksonville,Branch,Remaja,Student,291.0,1.0,560.73,True,1
199.09,Houston,Online,Lansia,Doctor,89.0,1.0,1658.52,True,1
38.95,Los Angeles,Online,Dewasa,Engineer,50.00000000000001,1.0,731.52,True,0
515.94,San Francisco,ATM,Dewasa,Engineer,37.0,1.0,1389.89,True,0
41.93,Jacksonville,ATM,Dewasa,Engineer,136.0,1.0,5081.26,True,0
137.84,Omaha,ATM,Dewasa,Student,83.0,1.0,1000.3500000000001,True,0
95.35,Jacksonville,Online,Remaja,Student,131.0,1.0,1639.9,True,1
93.14,Houston,Online,Lansia,Retired,151.0,1.0,5473.82,True,1
1427.71,New York,Branch,Lansia,Doctor,159.0,1.0,1729.26,True,1
79.33,Milwaukee,Online,Dewasa,Doctor,109.0,1.0,14798.1,False,0
76.89,Jacksonville,ATM,Dewasa,Doctor,132.0,1.0,7374.26,True,0
233.71,Jacksonville,Online,Remaja,Student,297.0,1.0,1231.98,True,1
14.92,Milwaukee,Branch,Dewasa,Engineer,120.0,1.0,6611.26,True,0
242.17,Jacksonville,ATM,Lansia,Doctor,147.0,1.0,883.7199999999999,True,1
122.98,Jacksonville,Online,Lansia,Retired,228.0,1.0,5055.99,True,1
129.35,Milwaukee,ATM,Dewasa,Engineer,130.0,1.0,7166.88,True,0
138.33,Dallas,Online,Remaja,Student,69.00000000000001,1.0,232.56,True,1
39.31,Portland,Online,Remaja,Student,178.0,1.0,1236.38,True,1
91.85,Atlanta,Online,Remaja,Student,148.0,1.0,802.09,True,1
277.7,Milwaukee,Branch,Dewasa,Engineer,107.0,1.0,1423.2,True,0
114.03,Portland,ATM,Dewasa,Doctor,172.0,1.0,13388.56,True,0
302.63,Austin,Branch,Dewasa,Engineer,10.0,1.0,2801.28,False,0
31.19,Charlotte,ATM,Dewasa,Engineer,74.0,1.0,5545.96,True,0
112.91,Tucson,Online,Dewasa,Engineer,135.0,1.0,4764.48,False,0
742.26,Austin,Online,Dewasa,Engineer,36.0,1.0,7868.189999999999,True,0
256.8,Charlotte,ATM,Dewasa,Student,80.0,1.0,1128.38,True,0
378.68,Fort Worth,ATM,Lansia,Doctor,239.0,1.0,7627.04,True,1
571.93,Washington,Online,Dewasa,Retired,119.0,1.0,4026.0300000000007,True,0
26.31,Austin,Online,Lansia,Retired,163.0,1.0,7095.76,False,1
205.58,Portland,Online,Remaja,Student,159.0,1.0,1501.95,True,1
533.61,Atlanta,Online,Dewasa,Engineer,115.0,1.0,3656.93,True,0
428.62,Austin,Branch,Dewasa,Retired,72.0,1.0,3473.24,True,0
361.22,Austin,ATM,Lansia,Retired,167.0,1.0,7061.73,True,1
837.29,Milwaukee,Branch,Remaja,Student,215.99999999999997,1.0,6012.67,True,1
117.25,Atlanta,Online,Dewasa,Doctor,73.0,1.0,13694.68,False,0
135.27,Atlanta,ATM,Dewasa,Doctor,131.0,1.0,9410.51,True,0
185.1,Albuquerque,Branch,Dewasa,Retired,22.999999999999996,1.0,6115.63,True,0
113.54,Columbus,Online,Dewasa,Engineer,273.0,1.0,5581.21,True,0
354.96,Fort Worth,Online,Lansia,Doctor,96.0,1.0,6712.94,True,1
224.22,Jacksonville,Branch,Dewasa,Doctor,37.0,1.0,8400.87,True,0
737.1,Washington,ATM,Lansia,Retired,91.99999999999999,1.0,4644.19,True,1
223.22,Fort Worth,ATM,Dewasa,Student,96.0,1.0,1734.22,True,0
557.26,Austin,ATM,Lansia,Doctor,53.00000000000001,1.0,5237.12,True,1
1496.57,Houston,Online,Dewasa,Engineer,95.0,1.0,969.06,True,0
27.44,Atlanta,ATM,Lansia,Retired,164.0,1.0,5950.48,True,1
310.09,Houston,Branch,Dewasa,Doctor,166.0,1.0,9962.5,True,0
80.38,Atlanta,Online,Dewasa,Doctor,116.00000000000001,1.0,9662.88,True,0
26.1,Houston,Branch,Lansia,Doctor,115.0,1.0,5243.0,False,1
845.14,Charlotte,Branch,Lansia,Retired,183.0,1.0,1702.65,False,1
59.73,Jacksonville,ATM,Dewasa,Student,56.0,1.0,800.93,True,0
758.77,Austin,ATM,Lansia,Engineer,114.0,1.0,7231.47,True,1
301.51,Charlotte,ATM,Remaja,Student,284.0,1.0,1052.31,True,1
418.03,Austin,Online,Dewasa,Doctor,161.0,1.0,10721.29,True,0
118.06,Milwaukee,Branch,Dewasa,Doctor,30.999999999999996,1.0,13560.63,False,0
483.92,New York,ATM,Lansia,Retired,115.0,1.0,3138.0,True,1
78.93,Atlanta,ATM,Dewasa,Doctor,145.0,1.0,9916.24,True,0
36.63,Miami,ATM,Lansia,Retired,261.0,1.0,7941.73,True,1
87.85,Jacksonville,Branch,Dewasa,Engineer,63.0,1.0,3753.2400000000002,True,0
1001.83,Tucson,Online,Dewasa,Doctor,55.0,1.0,9733.83,True,0
705.34,Washington,Online,Dewasa,Doctor,123.99999999999999,1.0,5003.22,True,0
146.55,Milwaukee,Online,Dewasa,Retired,123.99999999999999,5.0,4087.4400000000005,True,0
116.89,Columbus,Online,Lansia,Retired,226.0,1.0,4880.31,True,1
106.41,Los Angeles,Branch,Dewasa,Retired,87.0,1.0,1310.38,True,0
1087.9,Atlanta,ATM,Lansia,Retired,103.0,1.0,2513.51,True,1
584.41,Milwaukee,ATM,Remaja,Student,41.0,1.0,4475.22,True,1
584.98,Jacksonville,Branch,Dewasa,Retired,121.0,1.0,6521.05,False,0
79.21,Jacksonville,Branch,Dewasa,Retired,140.0,1.0,1615.04,True,0
173.13,Atlanta,Online,Remaja,Student,288.0,1.0,1490.34,False,1
335.7,El Paso,ATM,Lansia,Retired,57.0,1.0,6601.44,True,1
1225.5,Milwaukee,Online,Dewasa,Doctor,109.0,1.0,8611.17,False,0
422.81,Los Angeles,Branch,Dewasa,Student,193.0,1.0,1929.2799999999997,True,0
135.43,Austin,ATM,Dewasa,Retired,91.99999999999999,1.0,5315.83,True,0
584.88,Tucson,ATM,Dewasa,Student,121.0,1.0,548.45,True,0
308.94,Los Angeles,Online,Remaja,Student,167.0,1.0,1931.6599999999999,True,1
295.93,Atlanta,Branch,Dewasa,Doctor,117.0,1.0,1050.63,True,0
1512.99,Tucson,Online,Remaja,Student,50.00000000000001,1.0,9963.39,True,1
77.44,Washington,Branch,Dewasa,Retired,268.0,1.0,1950.63,True,0
92.5,Atlanta,Online,Dewasa,Engineer,70.0,1.0,6295.45,False,0
97.74,Los Angeles,Online,Dewasa,Engineer,137.0,1.0,4113.63,False,0
291.68,Columbus,ATM,Remaja,Student,90.0,1.0,1451.02,True,1
56.96,Albuquerque,ATM,Remaja,Student,135.0,1.0,1597.85,True,1
436.8,Atlanta,Online,Dewasa,Student,91.99999999999999,1.0,1256.33,True,0
259.49,Austin,Online,Lansia,Retired,292.0,1.0,7320.61,True,1
726.26,Omaha,Online,Dewasa,Retired,147.0,1.0,2150.38,True,0
568.68,Houston,ATM,Lansia,Retired,101.0,1.0,2940.04,True,1
77.57,Atlanta,Online,Dewasa,Doctor,225.0,1.0,12801.93,True,0
999.28,Atlanta,Online,Dewasa,Engineer,40.0,1.0,4272.41,True,0
14.16,Charlotte,Branch,Lansia,Retired,290.0,1.0,5399.76,False,1
1142.83,Omaha,Branch,Lansia,Retired,48.0,1.0,2467.39,False,1
61.330000000000005,Austin,ATM,Dewasa,Engineer,129.0,1.0,7537.400000000001,True,0
27.64,New York,Online,Dewasa,Engineer,22.999999999999996,1.0,7498.509999999999,True,0
3.85,Austin,ATM,Dewasa,Doctor,32.0,1.0,10506.41,True,0
431.22,Austin,Branch,Lansia,Retired,129.0,1.0,6505.98,False,1
178.55,Houston,Branch,Dewasa,Engineer,67.0,1.0,7568.400000000001,True,0
248.76,Denver,ATM,Remaja,Student,56.0,1.0,546.46,True,1
76.16,San Francisco,ATM,Remaja,Student,99.0,1.0,1072.25,True,1
347.25,New York,ATM,Lansia,Doctor,250.0,1.0,7273.55,True,1
28.04,Los Angeles,ATM,Dewasa,Doctor,146.0,5.0,11197.54,True,0
325.98,Washington,ATM,Remaja,Student,277.0,1.0,782.35,True,1
249.56000000000003,New York,Branch,Lansia,Retired,246.0,1.0,4444.95,True,1
17.43,Albuquerque,ATM,Dewasa,Doctor,33.0,1.0,10658.88,True,0
198.01,Austin,Branch,Dewasa,Student,40.0,1.0,250.93000000000004,False,0
585.58,Austin,Branch,Remaja,Student,55.0,1.0,1729.02,True,1
434.67,Milwaukee,Online,Dewasa,Student,123.99999999999999,1.0,1298.13,False,0
510.7,Milwaukee,Online,Dewasa,Student,294.0,1.0,5828.48,False,0
331.98,Denver,ATM,Lansia,Retired,12.0,1.0,7600.99,True,1
199.54,Portland,Online,Dewasa,Engineer,268.0,1.0,9603.73,True,0
212.97,Atlanta,Online,Dewasa,Engineer,178.0,1.0,4180.4,True,0
270.56,Tucson,Online,Remaja,Student,139.0,1.0,1268.44,True,1
306.37,Jacksonville,ATM,Dewasa,Engineer,120.0,1.0,9609.67,True,0
643.02,Houston,ATM,Dewasa,Doctor,85.0,1.0,11989.39,False,0
98.48,Miami,Branch,Dewasa,Engineer,12.0,1.0,9538.92,True,0
889.01,Milwaukee,Online,Dewasa,Engineer,169.0,1.0,4826.88,True,0
537.86,Atlanta,Online,Dewasa,Student,134.0,1.0,293.06,True,0
241.18,Atlanta,ATM,Remaja,Student,162.0,1.0,1445.53,True,1
130.54,Atlanta,ATM,Lansia,Doctor,94.0,1.0,11204.62,True,1
800.29,Austin,Branch,Remaja,Student,84.00000000000001,1.0,693.4,False,1
8.81,Dallas,Online,Dewasa,Doctor,165.0,1.0,13523.65,True,0
28.52,Houston,ATM,Remaja,Student,163.0,1.0,662.51,True,1
431.31,Atlanta,Online,Remaja,Student,99.0,1.0,342.73,False,1
885.33,Austin,ATM,Dewasa,Engineer,59.00000000000001,1.0,7764.159999999999,False,0
199.23,Tucson,ATM,Dewasa,Engineer,53.99999999999999,1.0,9834.0,True,0
42.26,Austin,ATM,Dewasa,Doctor,171.0,1.0,268.77,True,0
166.06,New York,ATM,Dewasa,Engineer,172.0,1.0,5397.68,True,0
357.72,Miami,ATM,Dewasa,Retired,25.000000000000004,1.0,7659.500000000001,True,0
588.37,Dallas,Online,Dewasa,Student,284.0,1.0,1926.0799999999997,True,0
72.82,Houston,Online,Lansia,Doctor,127.0,1.0,6911.62,True,1
162.36,Tucson,Online,Dewasa,Engineer,147.0,1.0,7527.040000000001,True,0
